Date,Open,High,Low,Close,Adj Close,Volume
2013-12-10,28820.0,29020.0,28620.0,28800.0,22894.35546875,7755600
2013-12-11,28520.0,28880.0,28320.0,28400.0,22576.37890625,10629150
2013-12-12,27920.0,28200.0,27920.0,28200.0,22417.39453125,14962050
2013-12-13,28200.0,28220.0,27800.0,27800.0,22099.416015625,10053250
2013-12-16,27820.0,28080.0,27660.0,28000.0,22258.404296875,8954400
2013-12-17,28340.0,28340.0,27860.0,27900.0,22178.90625,7762400
2013-12-18,28100.0,28200.0,27880.0,28020.0,22274.3046875,10899200
2013-12-19,28360.0,28680.0,28360.0,28540.0,22687.66796875,10552400
2013-12-20,28260.0,28540.0,28260.0,28540.0,22687.66796875,8407400
2013-12-23,28740.0,28760.0,28580.0,28660.0,22783.064453125,10639200
2013-12-24,28600.0,28640.0,28300.0,28300.0,22496.884765625,10980350
2013-12-26,28160.0,28300.0,28020.0,28160.0,22385.595703125,12307800
2013-12-27,28200.0,28220.0,27900.0,27920.0,22414.490234375,10510000
2013-12-30,27920.0,27940.0,27200.0,27440.0,22029.154296875,16908100
2014-01-02,26960.0,27100.0,26040.0,26180.0,21017.6015625,31025000
2014-01-03,26000.0,26220.0,25740.0,25920.0,20808.876953125,26496600
2014-01-06,26060.0,26400.0,25920.0,26140.0,20985.494140625,19735800
2014-01-07,26000.0,26360.0,25900.0,26080.0,20937.328125,19763200
2014-01-08,26000.0,26080.0,25740.0,25820.0,20728.59765625,20474650
2014-01-09,26140.0,26140.0,25500.0,25500.0,20471.693359375,21250950
2014-01-10,25500.0,25720.0,25440.0,25440.0,20423.525390625,18189150
2014-01-13,25660.0,25940.0,25460.0,25900.0,20792.814453125,16449350
2014-01-14,25940.0,26600.0,25800.0,26260.0,21081.828125,14716650
2014-01-15,26600.0,26620.0,25960.0,25980.0,20857.041015625,11747450
2014-01-16,26000.0,26200.0,25860.0,26020.0,20889.15625,9752450
2014-01-17,26020.0,26300.0,25840.0,25840.0,20744.650390625,12774250
2014-01-20,26100.0,26380.0,25920.0,26320.0,21129.998046875,8682800
2014-01-21,26300.0,26540.0,26220.0,26480.0,21258.443359375,7562300
2014-01-22,26280.0,26560.0,26240.0,26560.0,21322.67578125,10826500
2014-01-23,26320.0,26440.0,25980.0,25980.0,20857.041015625,10336950
2014-01-24,26000.0,26360.0,25820.0,26140.0,20985.494140625,14001750
2014-01-27,25860.0,26080.0,25700.0,25840.0,20744.650390625,13346300
2014-01-28,25460.0,25860.0,25460.0,25660.0,20600.14453125,11701350
2014-01-29,25600.0,25760.0,25540.0,25600.0,20551.974609375,19181850
2014-02-03,25720.0,25760.0,25420.0,25440.0,20423.525390625,16259200
2014-02-04,25260.0,25260.0,24980.0,24980.0,20054.232421875,16033000
2014-02-05,24900.0,25100.0,24680.0,24740.0,19861.560546875,14926650
2014-02-06,24900.0,25340.0,24800.0,25180.0,20214.794921875,15197450
2014-02-07,25500.0,25580.0,25260.0,25500.0,20471.693359375,9943600
2014-02-10,25420.0,25620.0,25240.0,25540.0,20503.810546875,7799650
2014-02-11,25620.0,26300.0,25440.0,26220.0,21049.716796875,12684000
2014-02-12,26620.0,26620.0,26100.0,26140.0,20985.494140625,10027400
2014-02-13,26000.0,26400.0,25800.0,25960.0,20840.978515625,5838450
2014-02-14,25920.0,26160.0,25840.0,26020.0,20889.15625,6220750
2014-02-17,25840.0,26120.0,25600.0,25700.0,20632.2578125,9386650
2014-02-18,25700.0,25980.0,25640.0,25900.0,20792.814453125,5910650
2014-02-19,26000.0,26000.0,25600.0,25800.0,20712.533203125,6179750
2014-02-20,25800.0,25920.0,25620.0,25720.0,20648.30859375,9543300
2014-02-21,26660.0,26660.0,26000.0,26600.0,21354.783203125,14346200
2014-02-24,26680.0,26900.0,26420.0,26560.0,21322.67578125,7425050
2014-02-25,26640.0,26800.0,26520.0,26680.0,21419.009765625,8785300
2014-02-26,26740.0,26860.0,26500.0,26840.0,21547.458984375,12918050
2014-02-27,26700.0,26840.0,26600.0,26820.0,21531.41015625,7891350
2014-02-28,26740.0,26980.0,26640.0,26980.0,21659.859375,14232350
2014-03-03,26720.0,26800.0,26420.0,26500.0,21274.501953125,12104150
2014-03-04,26400.0,26580.0,26300.0,26300.0,21113.943359375,7900150
2014-03-05,26700.0,26820.0,26600.0,26600.0,21354.783203125,7491500
2014-03-06,26580.0,26580.0,26200.0,26520.0,21290.5625,8616750
2014-03-07,26780.0,26780.0,26580.0,26780.0,21499.287109375,7548650
2014-03-10,26400.0,26600.0,26340.0,26400.0,21194.22265625,8657600
2014-03-11,26400.0,26540.0,26180.0,26440.0,21226.337890625,9079800
2014-03-12,26400.0,26400.0,25860.0,25880.0,20776.76171875,12579250
2014-03-13,25880.0,26260.0,25800.0,25800.0,20712.533203125,11750200
2014-03-14,25400.0,25700.0,25400.0,25500.0,20471.693359375,10836800
2014-03-17,25500.0,25520.0,25160.0,25320.0,20327.189453125,8820000
2014-03-18,25400.0,25660.0,25320.0,25560.0,20519.857421875,11045600
2014-03-19,25600.0,25700.0,25360.0,25380.0,20375.357421875,7638550
2014-03-20,25400.0,25440.0,25240.0,25240.0,20262.962890625,5939400
2014-03-21,25380.0,25460.0,25240.0,25460.0,20439.58203125,8321300
2014-03-24,25200.0,25480.0,25180.0,25460.0,20439.58203125,7073900
2014-03-25,25380.0,25400.0,24820.0,24940.0,20022.123046875,13625000
2014-03-26,25380.0,25800.0,24960.0,25700.0,20632.2578125,17444700
2014-03-27,25800.0,26660.0,25700.0,26660.0,21402.953125,20877850
2014-03-28,26400.0,26760.0,26400.0,26700.0,21435.0625,10648700
2014-03-31,26900.0,26900.0,26440.0,26860.0,21563.51953125,13259850
2014-04-01,26900.0,26900.0,26620.0,26780.0,21499.287109375,11081000
2014-04-02,27000.0,27140.0,26860.0,27140.0,21788.302734375,13100050
2014-04-03,27020.0,27900.0,27020.0,27800.0,22318.16015625,19098800
2014-04-04,27540.0,27940.0,27540.0,27600.0,22157.603515625,18400350
2014-04-07,27940.0,27940.0,27480.0,27940.0,22430.55078125,10761750
2014-04-08,27740.0,27980.0,27500.0,27880.0,22382.38671875,10608200
2014-04-09,27880.0,27900.0,27280.0,27420.0,22013.087890625,16061600
2014-04-10,27380.0,27600.0,27200.0,27600.0,22157.603515625,9999200
2014-04-11,27240.0,27360.0,27180.0,27300.0,21916.751953125,10659350
2014-04-14,27300.0,27720.0,27300.0,27400.0,21997.03515625,10586000
2014-04-15,27720.0,27740.0,27380.0,27400.0,21997.03515625,10969800
2014-04-16,27400.0,27840.0,27260.0,27600.0,22157.603515625,9308550
2014-04-17,27520.0,27600.0,27320.0,27400.0,21997.03515625,7241650
2014-04-18,27400.0,27580.0,27400.0,27560.0,22125.486328125,9518350
2014-04-21,27580.0,27720.0,27500.0,27600.0,22157.603515625,3299250
2014-04-22,27480.0,27680.0,27420.0,27500.0,22077.314453125,6084300
2014-04-23,27880.0,27900.0,27640.0,27780.0,22302.1015625,9500750
2014-04-24,28180.0,28180.0,27980.0,28140.0,22591.109375,10546200
2014-04-25,28400.0,28560.0,27960.0,27980.0,22462.671875,15269800
2014-04-28,28080.0,28120.0,27640.0,27760.0,22286.052734375,9431450
2014-04-29,27780.0,27900.0,27020.0,27200.0,21836.47265625,10909200
2014-04-30,27600.0,27620.0,26520.0,26860.0,21563.51953125,15047300
2014-05-02,27080.0,27180.0,26880.0,26920.0,21611.685546875,14943350
2014-05-07,27000.0,27120.0,26800.0,26880.0,21579.57421875,14189700
2014-05-08,27100.0,27100.0,26880.0,27000.0,21675.908203125,16281900
2014-05-09,27120.0,27160.0,26520.0,26700.0,21435.0625,13157050
2014-05-12,26720.0,27900.0,26640.0,27760.0,22286.052734375,15944800
2014-05-13,27760.0,28500.0,27760.0,28000.0,22478.724609375,12107400
2014-05-14,28180.0,28300.0,28020.0,28300.0,22719.560546875,11103750
2014-05-15,28280.0,28380.0,28060.0,28200.0,22639.283203125,6806700
2014-05-16,28000.0,28740.0,27980.0,28560.0,22928.30078125,15856500
2014-05-19,28560.0,29000.0,28160.0,28960.0,23249.421875,19281050
2014-05-20,28900.0,29080.0,28700.0,29020.0,23297.587890625,16007300
2014-05-21,28700.0,29000.0,28700.0,28820.0,23137.029296875,10842500
2014-05-22,28820.0,28960.0,28520.0,28520.0,22896.181640625,9540000
2014-05-23,28100.0,28560.0,28100.0,28560.0,22928.30078125,8511650
2014-05-26,28400.0,28640.0,28300.0,28440.0,22831.95703125,3735600
2014-05-27,28340.0,28460.0,28060.0,28140.0,22591.109375,4748400
2014-05-28,28380.0,28700.0,28180.0,28660.0,23008.580078125,9200950
2014-05-29,29000.0,29300.0,28800.0,29200.0,23442.099609375,12521500
2014-05-30,29400.0,29640.0,28860.0,28860.0,23169.130859375,15831050
2014-06-02,28860.0,29160.0,28780.0,29100.0,23361.81640625,7439450
2014-06-03,29680.0,29900.0,29300.0,29400.0,23602.66015625,17234250
2014-06-05,29320.0,29600.0,29000.0,29140.0,23393.927734375,13507050
2014-06-09,29400.0,29460.0,28040.0,28180.0,22623.224609375,22269600
2014-06-10,28420.0,28760.0,28100.0,28720.0,23056.748046875,9214100
2014-06-11,28240.0,28600.0,28240.0,28440.0,22831.95703125,8625750
2014-06-12,28600.0,28600.0,28020.0,28260.0,22687.451171875,12943150
2014-06-13,28040.0,28080.0,27260.0,27340.0,21948.865234375,18589050
2014-06-16,27600.0,27640.0,27240.0,27480.0,22061.259765625,15319950
2014-06-17,27200.0,27560.0,27020.0,27480.0,22061.259765625,13476750
2014-06-18,27460.0,27520.0,27120.0,27160.0,21804.357421875,11044350
2014-06-19,26900.0,26980.0,26400.0,26460.0,21242.392578125,22339700
2014-06-20,26600.0,26600.0,25920.0,26020.0,20889.15625,23902650
2014-06-23,26420.0,26640.0,26320.0,26440.0,21226.337890625,12488250
2014-06-24,26800.0,27080.0,26640.0,26900.0,21595.6328125,11890850
2014-06-25,26600.0,26660.0,26360.0,26400.0,21194.22265625,10231900
2014-06-26,26180.0,26860.0,26140.0,26500.0,21274.501953125,12765300
2014-06-27,26140.0,26380.0,26120.0,26220.0,21057.662109375,8953050
2014-06-30,26200.0,26480.0,26180.0,26440.0,21234.349609375,8881050
2014-07-01,26160.0,26280.0,26020.0,26200.0,21041.603515625,8725400
2014-07-02,26340.0,26620.0,26120.0,26600.0,21362.845703125,11139250
2014-07-03,26720.0,26720.0,26320.0,26360.0,21170.095703125,8543050
2014-07-04,26440.0,26520.0,26060.0,26120.0,20977.353515625,5978850
2014-07-07,25820.0,26020.0,25800.0,25840.0,20752.48046875,9437050
2014-07-08,25880.0,26380.0,25740.0,25900.0,20800.662109375,12073200
2014-07-09,25740.0,26160.0,25660.0,26160.0,21009.482421875,11829900
2014-07-10,26160.0,26220.0,26040.0,26120.0,20977.353515625,8960200
2014-07-11,26000.0,26040.0,25640.0,25680.0,20623.98046875,10779600
2014-07-14,25960.0,26000.0,25720.0,25720.0,20656.107421875,7082150
2014-07-15,26000.0,26460.0,25940.0,26400.0,21202.224609375,11976050
2014-07-16,26260.0,26460.0,26220.0,26420.0,21218.291015625,9114200
2014-07-17,26520.0,26700.0,26400.0,26600.0,21362.845703125,10922700
2014-07-18,26300.0,26860.0,26280.0,26860.0,21571.658203125,9742650
2014-07-21,26980.0,27200.0,26860.0,27060.0,21732.279296875,8059950
2014-07-22,26960.0,27160.0,26900.0,26960.0,21651.97265625,6300950
2014-07-23,27080.0,27140.0,26700.0,26760.0,21491.34765625,6417300
2014-07-24,27000.0,27160.0,26620.0,27100.0,21764.3984375,8051700
2014-07-25,26920.0,27100.0,26700.0,27100.0,21764.3984375,8790150
2014-07-28,27100.0,27340.0,26880.0,27160.0,21812.59375,8992550
2014-07-29,27100.0,27760.0,27060.0,27720.0,22262.3359375,12809300
2014-07-30,27760.0,28160.0,27480.0,27900.0,22406.896484375,17359450
2014-07-31,27480.0,27700.0,26720.0,26860.0,21571.658203125,24351350
2014-08-01,26100.0,26560.0,25840.0,25840.0,20752.48046875,28231050
2014-08-04,26000.0,26340.0,25820.0,26340.0,21154.037109375,12066750
2014-08-05,26020.0,26420.0,26000.0,26320.0,21137.974609375,8626450
2014-08-06,26120.0,26320.0,25900.0,26000.0,20880.978515625,10830100
2014-08-07,26000.0,26040.0,25700.0,25800.0,20720.357421875,9527250
2014-08-08,25680.0,25700.0,24960.0,25000.0,20077.8671875,20621450
2014-08-11,25500.0,25640.0,25140.0,25400.0,20399.109375,18619250
2014-08-12,25400.0,25880.0,25240.0,25320.0,20334.86328125,8995700
2014-08-13,25500.0,25500.0,24960.0,25280.0,20302.734375,12845000
2014-08-14,25480.0,25640.0,25080.0,25220.0,20254.5546875,10447350
2014-08-18,25580.0,25600.0,25000.0,25000.0,20077.8671875,10518950
2014-08-19,25280.0,25460.0,25060.0,25080.0,20142.111328125,10044400
2014-08-20,25280.0,25420.0,25020.0,25220.0,20254.5546875,9430600
2014-08-21,25100.0,25220.0,24620.0,24700.0,19836.92578125,17105400
2014-08-22,24900.0,24940.0,24700.0,24940.0,20029.6796875,8407650
2014-08-25,24620.0,24620.0,24420.0,24560.0,19724.490234375,11577200
2014-08-26,24700.0,24700.0,24420.0,24440.0,19628.119140625,10719450
2014-08-27,24460.0,24740.0,24440.0,24600.0,19756.62109375,12171000
2014-08-28,25160.0,25160.0,24720.0,24840.0,19949.36328125,10311850
2014-08-29,24760.0,24760.0,24560.0,24680.0,19820.869140625,14558250
2014-09-01,24720.0,24740.0,24480.0,24520.0,19692.37109375,5664050
2014-09-02,24420.0,24500.0,23880.0,23880.0,19178.373046875,15899600
2014-09-03,24000.0,24000.0,23600.0,23780.0,19098.060546875,21238750
2014-09-04,24200.0,24320.0,24040.0,24200.0,19435.37109375,12099950
2014-09-05,24300.0,24320.0,23900.0,24020.0,19290.8125,10770400
2014-09-11,24000.0,24140.0,23840.0,23840.0,19146.251953125,23309200
2014-09-12,24000.0,24160.0,24000.0,24020.0,19290.8125,10872350
2014-09-15,24140.0,24160.0,23920.0,24000.0,19274.75,7161500
2014-09-16,24160.0,24300.0,24020.0,24120.0,19371.125,7092400
2014-09-17,24140.0,24520.0,24140.0,24520.0,19692.37109375,7545750
2014-09-18,24600.0,24600.0,24080.0,24200.0,19435.37109375,9476750
2014-09-19,24460.0,24460.0,24120.0,24200.0,19435.37109375,13435050
2014-09-22,24080.0,24080.0,23600.0,23760.0,19082.005859375,16022100
2014-09-23,23560.0,23700.0,23220.0,23220.0,18648.32421875,19541400
2014-09-24,23040.0,23220.0,22820.0,23000.0,18471.634765625,15789200
2014-09-25,23240.0,23320.0,22940.0,23120.0,18568.0078125,19414500
2014-09-26,23040.0,23700.0,22960.0,23700.0,19033.818359375,12413550
2014-09-29,23860.0,24000.0,23400.0,23900.0,19194.4375,9401000
2014-09-30,23700.0,23760.0,23300.0,23680.0,19017.75,12379300
2014-10-01,23480.0,23660.0,23120.0,23120.0,18568.0078125,11929800
2014-10-02,23300.0,23300.0,22820.0,22820.0,18327.076171875,12732750
2014-10-06,22900.0,23120.0,22760.0,23020.0,18487.69921875,21252900
2014-10-07,23240.0,23720.0,23240.0,23240.0,18664.380859375,10149150
2014-10-08,22840.0,23020.0,22480.0,22600.0,18150.38671875,14720550
2014-10-10,22000.0,22280.0,21980.0,22100.0,17748.830078125,21837450
2014-10-13,21640.0,22540.0,21560.0,22160.0,17797.01953125,11344750
2014-10-14,22540.0,22920.0,22400.0,22540.0,18102.203125,16572550
2014-10-15,22560.0,22900.0,22400.0,22500.0,18070.080078125,14143600
2014-10-16,22320.0,22420.0,22080.0,22300.0,17909.455078125,15148300
2014-10-17,22120.0,22300.0,21740.0,21780.0,17491.837890625,16281750
2014-10-20,22300.0,22340.0,22020.0,22120.0,17764.89453125,9476750
2014-10-21,21880.0,22000.0,21620.0,21660.0,17395.458984375,11766050
2014-10-22,21940.0,22080.0,21800.0,22080.0,17732.771484375,11127700
2014-10-23,22260.0,22260.0,21800.0,21880.0,17572.146484375,8505900
2014-10-24,22060.0,22240.0,21840.0,22240.0,17861.265625,8378450
2014-10-27,22020.0,22220.0,21740.0,21900.0,17588.2109375,8388600
2014-10-28,21800.0,22000.0,21720.0,21820.0,17523.95703125,6243850
2014-10-29,22000.0,22600.0,21800.0,22600.0,18150.38671875,13726100
2014-10-30,22580.0,23660.0,22300.0,23620.0,18969.564453125,24566950
2014-10-31,23960.0,25000.0,23700.0,24880.0,19981.494140625,38623150
2014-11-03,25000.0,25040.0,24320.0,24700.0,19836.92578125,13475800
2014-11-04,24380.0,24840.0,24100.0,24340.0,19547.806640625,13000300
2014-11-05,24300.0,24500.0,23880.0,24040.0,19306.87109375,10162150
2014-11-06,23960.0,24200.0,23860.0,24080.0,19338.99609375,8570150
2014-11-07,24360.0,24360.0,23900.0,24120.0,19371.125,6030200
2014-11-10,24520.0,25380.0,24440.0,25360.0,20366.98046875,19202900
2014-11-11,25100.0,25220.0,24540.0,24620.0,19772.681640625,12141400
2014-11-12,24620.0,24680.0,24380.0,24600.0,19756.62109375,9079600
2014-11-13,24560.0,24640.0,23980.0,24000.0,19274.75,11547150
2014-11-14,24020.0,24020.0,23600.0,23880.0,19178.373046875,10621750
2014-11-17,23800.0,24400.0,23640.0,24100.0,19355.064453125,9693950
2014-11-18,24400.0,24540.0,24300.0,24400.0,19595.994140625,10754700
2014-11-19,24760.0,24760.0,24240.0,24360.0,19563.87109375,12502750
2014-11-20,24120.0,24400.0,24120.0,24200.0,19435.37109375,10024150
2014-11-21,24380.0,24520.0,24340.0,24460.0,19644.181640625,12336350
2014-11-24,24940.0,24960.0,24200.0,24400.0,19595.994140625,10284300
2014-11-25,24480.0,24480.0,23800.0,23800.0,19114.125,17811050
2014-11-26,23800.0,24220.0,23640.0,24020.0,19290.8125,12287900
2014-11-27,25460.0,26020.0,25280.0,25280.0,20302.734375,44377800
2014-11-28,25900.0,25920.0,25480.0,25740.0,20672.171875,9844550
2014-12-01,25880.0,25960.0,25740.0,25900.0,20800.662109375,12866850
2014-12-02,25900.0,25900.0,25320.0,25900.0,20800.662109375,9222700
2014-12-03,26000.0,26020.0,25900.0,25960.0,20848.8515625,9735500
2014-12-04,26040.0,26060.0,25960.0,26000.0,20880.978515625,8871350
2014-12-05,26280.0,26280.0,26000.0,26040.0,20913.10546875,5637800
2014-12-08,26060.0,26420.0,26040.0,26380.0,21186.166015625,7916550
2014-12-09,26380.0,27140.0,26380.0,26980.0,21668.03515625,13553100
2014-12-10,26920.0,26920.0,26340.0,26340.0,21154.037109375,15977800
2014-12-11,26340.0,26380.0,25880.0,26100.0,20961.2890625,20490850
2014-12-12,26060.0,26080.0,25480.0,25720.0,20656.107421875,14397250
2014-12-15,25600.0,25600.0,25200.0,25460.0,20447.298828125,14337950
2014-12-16,25400.0,25780.0,25360.0,25580.0,20543.66796875,12894750
2014-12-17,25580.0,25660.0,25060.0,25320.0,20334.86328125,13088650
2014-12-18,25320.0,25580.0,25040.0,25320.0,20334.86328125,11808250
2014-12-19,25880.0,26560.0,25740.0,26560.0,21330.724609375,18356500
2014-12-22,26900.0,26940.0,26360.0,26900.0,21603.783203125,17943850
2014-12-23,26920.0,26980.0,26740.0,26780.0,21507.404296875,10976350
2014-12-24,26780.0,26860.0,26780.0,26860.0,21571.658203125,6257000
2014-12-26,26860.0,27100.0,26860.0,27040.0,21716.216796875,11488100
2014-12-29,26900.0,26940.0,26580.0,26580.0,21659.171875,9637450
2014-12-30,26600.0,26700.0,26420.0,26540.0,21626.583984375,10649100
2015-01-02,26800.0,26800.0,26540.0,26600.0,21675.474609375,8774950
2015-01-05,26720.0,26720.0,26260.0,26660.0,21724.365234375,10139500
2015-01-06,26300.0,26340.0,25760.0,25900.0,21105.06640625,15235500
2015-01-07,25880.0,26220.0,25640.0,26140.0,21300.634765625,14322750
2015-01-08,26780.0,26780.0,26200.0,26280.0,21414.71484375,14477600
2015-01-09,26280.0,26440.0,26280.0,26280.0,21414.71484375,9312400
2015-01-12,26260.0,26380.0,26020.0,26320.0,21447.3125,8325400
2015-01-13,26280.0,26800.0,26000.0,26780.0,21822.1484375,12293400
2015-01-14,26780.0,27100.0,26700.0,26900.0,21919.935546875,14332250
2015-01-15,26900.0,26980.0,26580.0,26680.0,21740.666015625,14103900
2015-01-16,26680.0,26680.0,26260.0,26320.0,21447.3125,13568500
2015-01-19,26580.0,26980.0,26400.0,26860.0,21887.337890625,6672950
2015-01-20,27000.0,27440.0,26900.0,27440.0,22359.970703125,13278050
2015-01-21,27340.0,27900.0,27200.0,27900.0,22734.798828125,16612650
2015-01-22,27960.0,27980.0,27560.0,27560.0,22457.75,17957700
2015-01-23,28000.0,28000.0,27540.0,27720.0,22588.126953125,12858750
2015-01-26,27500.0,27900.0,27280.0,27780.0,22637.017578125,10153500
2015-01-27,27500.0,28000.0,27480.0,28000.0,22816.2890625,9957200
2015-01-28,27720.0,27800.0,27480.0,27560.0,22457.75,10831500
2015-01-29,27360.0,27900.0,27140.0,27200.0,22164.390625,13702250
2015-01-30,27200.0,27540.0,27200.0,27300.0,22245.880859375,16110000
2015-02-02,27300.0,27540.0,27120.0,27360.0,22294.771484375,10521000
2015-02-03,27600.0,27600.0,27180.0,27320.0,22262.181640625,5654400
2015-02-04,27500.0,27620.0,27180.0,27180.0,22148.099609375,9328900
2015-02-05,27180.0,27380.0,26920.0,27160.0,22131.798828125,6770400
2015-02-06,26920.0,27480.0,26720.0,27440.0,22359.970703125,8005050
2015-02-09,27200.0,27980.0,27140.0,27900.0,22734.798828125,8693500
2015-02-10,28000.0,28000.0,27540.0,27560.0,22457.75,6519350
2015-02-11,27480.0,27480.0,27080.0,27100.0,22082.908203125,9973800
2015-02-12,26800.0,27160.0,26620.0,26880.0,21903.634765625,10748200
2015-02-13,27200.0,27220.0,26900.0,27220.0,22180.693359375,6522900
2015-02-16,27360.0,27480.0,27220.0,27480.0,22392.556640625,6226500
2015-02-17,27480.0,27540.0,27280.0,27540.0,22441.451171875,5745000
2015-02-23,27560.0,27800.0,27320.0,27340.0,22278.474609375,15301800
2015-02-24,27700.0,27780.0,27280.0,27340.0,22278.474609375,10863250
2015-02-25,27600.0,27700.0,27460.0,27580.0,22474.044921875,8374250
2015-02-26,27580.0,27600.0,27360.0,27500.0,22408.853515625,8179150
2015-02-27,27500.0,27520.0,27140.0,27140.0,22115.501953125,13009400
2015-03-02,27500.0,28460.0,27340.0,28460.0,23191.123046875,21805600
2015-03-03,28700.0,28740.0,28120.0,28360.0,23109.640625,13748800
2015-03-04,28220.0,28800.0,28200.0,28740.0,23419.2890625,11603100
2015-03-05,28780.0,28860.0,28340.0,28440.0,23174.828125,9615600
2015-03-06,28280.0,28980.0,28120.0,28840.0,23500.779296875,11733500
2015-03-09,28800.0,28800.0,28400.0,28400.0,23142.236328125,7814600
2015-03-10,28680.0,28860.0,28400.0,28420.0,23158.529296875,10419850
2015-03-11,28380.0,29580.0,28360.0,29480.0,24022.296875,21108650
2015-03-12,29200.0,29460.0,28940.0,28940.0,23582.26171875,19153200
2015-03-13,29220.0,29580.0,29100.0,29140.0,23745.23828125,9413100
2015-03-16,29160.0,29740.0,29100.0,29400.0,23957.103515625,8974550
2015-03-17,29400.0,30000.0,29200.0,29940.0,24397.12890625,13661150
2015-03-18,29920.0,30120.0,29720.0,30060.0,24494.9140625,12464350
2015-03-19,30200.0,30200.0,29400.0,29400.0,23957.103515625,13225800
2015-03-20,29500.0,29600.0,29200.0,29280.0,23859.31640625,12704950
2015-03-23,29240.0,29480.0,29160.0,29340.0,23908.212890625,8122900
2015-03-24,29100.0,29560.0,29100.0,29520.0,24054.884765625,9113150
2015-03-25,29740.0,29760.0,29440.0,29700.0,24201.560546875,9369050
2015-03-26,29000.0,29120.0,28420.0,28420.0,23158.529296875,21005950
2015-03-27,28300.0,28960.0,28300.0,28420.0,23158.529296875,16065800
2015-03-30,28500.0,28680.0,28240.0,28560.0,23272.6171875,8955500
2015-03-31,28980.0,29040.0,28600.0,28820.0,23484.482421875,9842650
2015-04-01,28740.0,28740.0,28400.0,28460.0,23191.123046875,7266050
2015-04-02,28680.0,28800.0,28460.0,28680.0,23370.3984375,6903400
2015-04-03,28680.0,28800.0,28400.0,28680.0,23370.3984375,6270150
2015-04-06,28860.0,29800.0,28700.0,29400.0,23957.103515625,10582600
2015-04-07,29560.0,29700.0,29240.0,29240.0,23826.724609375,9526050
2015-04-08,29400.0,29700.0,29200.0,29580.0,24103.775390625,7773400
2015-04-09,29400.0,29780.0,29400.0,29660.0,24168.96875,9107550
2015-04-10,29600.0,29880.0,29560.0,29800.0,24283.046875,9960100
2015-04-13,29580.0,29820.0,29360.0,29580.0,24103.775390625,10293300
2015-04-14,29700.0,29700.0,29300.0,29480.0,24022.296875,9429750
2015-04-15,29200.0,29400.0,28540.0,28920.0,23565.966796875,13551050
2015-04-16,29240.0,29540.0,28940.0,29540.0,24071.185546875,10762350
2015-04-17,29540.0,29560.0,28940.0,29000.0,23631.15625,10172300
2015-04-20,28920.0,28960.0,28460.0,28600.0,23305.212890625,12394900
2015-04-21,28420.0,28900.0,28400.0,28880.0,23533.37109375,11852650
2015-04-22,28880.0,29460.0,28720.0,29220.0,23810.43359375,12655550
2015-04-23,29400.0,29400.0,28800.0,29020.0,23647.44921875,9245150
2015-04-24,28980.0,29100.0,28000.0,28200.0,22979.26171875,19089900
2015-04-27,28200.0,28220.0,27500.0,27900.0,22734.798828125,16517150
2015-04-28,27800.0,28000.0,27180.0,27320.0,22262.181640625,15697300
2015-04-29,27340.0,27880.0,27280.0,27700.0,22571.828125,10895650
2015-04-30,27700.0,28360.0,27580.0,28200.0,22979.26171875,18352850
2015-05-04,28140.0,28460.0,27940.0,28000.0,22816.2890625,8283700
2015-05-06,27800.0,27820.0,27120.0,27240.0,22196.98828125,13270500
2015-05-07,27240.0,27500.0,27080.0,27400.0,22327.37109375,10257400
2015-05-08,27320.0,27400.0,26760.0,26760.0,21805.857421875,9488100
2015-05-11,27200.0,27200.0,26720.0,26720.0,21773.259765625,9640450
2015-05-12,26900.0,27060.0,26480.0,26620.0,21691.76953125,10633200
2015-05-13,26980.0,26980.0,26520.0,26660.0,21724.365234375,9877250
2015-05-14,26820.0,26860.0,26560.0,26800.0,21838.44921875,8488500
2015-05-15,27100.0,27120.0,26420.0,26520.0,21610.287109375,8922350
2015-05-18,26700.0,26700.0,26180.0,26400.0,21512.498046875,9626850
2015-05-19,26420.0,27100.0,26140.0,26760.0,21805.857421875,8680900
2015-05-20,26980.0,27400.0,26820.0,27320.0,22262.181640625,10291450
2015-05-21,27420.0,27440.0,26880.0,27040.0,22034.017578125,7210600
2015-05-22,27060.0,27060.0,26700.0,27000.0,22001.421875,8195800
2015-05-26,27320.0,27380.0,26720.0,27240.0,22196.98828125,10034150
2015-05-27,27200.0,27320.0,26260.0,26280.0,21414.71484375,17265450
2015-05-28,26340.0,26420.0,26020.0,26180.0,21333.23046875,15048150
2015-05-29,26400.0,26420.0,25940.0,26140.0,21300.634765625,17380750
2015-06-01,26000.0,26020.0,25760.0,25820.0,21039.884765625,10921950
2015-06-02,26000.0,26060.0,25760.0,26060.0,21235.447265625,8757550
2015-06-03,26060.0,26320.0,25300.0,25460.0,20746.525390625,11769400
2015-06-04,26300.0,26820.0,26100.0,26740.0,21789.5546875,19411950
2015-06-05,26500.0,27100.0,26400.0,26820.0,21854.751953125,9828150
2015-06-08,26900.0,26940.0,26260.0,26280.0,21414.71484375,10118950
2015-06-09,26000.0,26200.0,25360.0,25640.0,20893.201171875,13735250
2015-06-10,25640.0,25880.0,25240.0,25240.0,20567.251953125,12501700
2015-06-11,25260.0,25480.0,25060.0,25140.0,20485.767578125,15314050
2015-06-12,25560.0,25740.0,25280.0,25540.0,20811.716796875,11741500
